gppd_plant_id,plant_name,latitude,longitude,platts_plant_id_x,country,country_long,plant_capacity,plant_primary_fuel,commissioning_year,owner_x,platts_plant_id_y,platts_unit_id,unit_name,owner_y,unit_capacity,year_commissioned,city,state,region,subregion
WRI1002170,FIERZA,42.2514,20.0431,1021231,ALB,ALBANIA,500.0,Hydro,1978.0,,1021231,1114960,FIERZA 1,KORP ELEKTRO SHQIPETARE (KESH),125.0,1979.0,Tropoje District,Kukes,EUROPE,NON EU
WRI1002170,FIERZA,42.2514,20.0431,1021231,ALB,ALBANIA,500.0,Hydro,1978.0,,1021231,1114961,FIERZA 2,KORP ELEKTRO SHQIPETARE (KESH),125.0,1979.0,Tropoje District,Kukes,EUROPE,NON EU
WRI1002170,FIERZA,42.2514,20.0431,1021231,ALB,ALBANIA,500.0,Hydro,1978.0,,1021231,1114962,FIERZA 3,KORP ELEKTRO SHQIPETARE (KESH),125.0,1979.0,Tropoje District,Kukes,EUROPE,NON EU
WRI1002170,FIERZA,42.2514,20.0431,1021231,ALB,ALBANIA,500.0,Hydro,1978.0,,1021231,1114963,FIERZA 4,KORP ELEKTRO SHQIPETARE (KESH),125.0,1980.0,Tropoje District,Kukes,EUROPE,NON EU
WRI1002172,LANABREGAS,41.3428,19.8964,1021236,ALB,ALBANIA,5.0,Hydro,1951.0,,1021236,1128051,LANABREGAS 1,HEC LANABREGAS SHA,2.5,1951.0,Lanabregas - Dajt,Tirane,EUROPE,NON EU
WRI1002172,LANABREGAS,41.3428,19.8964,1021236,ALB,ALBANIA,5.0,Hydro,1951.0,,1021236,1128052,LANABREGAS 2,HEC LANABREGAS SHA,2.5,1951.0,Lanabregas - Dajt,Tirane,EUROPE,NON EU
WRI1005149,ABWINDEN-ASTEN,48.248,14.4305,1025003,AUT,AUSTRIA,168.0,Hydro,1980.0,Verbund,1025003,1100245,ABWINDEN-ASTEN 1,VERBUND AG,19.1,1979.0,Luftenberg,OOE,EUROPE,EU
WRI1005149,ABWINDEN-ASTEN,48.248,14.4305,1025003,AUT,AUSTRIA,168.0,Hydro,1980.0,Verbund,1025003,1100246,ABWINDEN-ASTEN 2,VERBUND AG,19.1,1979.0,Luftenberg,OOE,EUROPE,EU
WRI1005149,ABWINDEN-ASTEN,48.248,14.4305,1025003,AUT,AUSTRIA,168.0,Hydro,1980.0,Verbund,1025003,1100247,ABWINDEN-ASTEN 3,VERBUND AG,19.1,1979.0,Luftenberg,OOE,EUROPE,EU
WRI1005149,ABWINDEN-ASTEN,48.248,14.4305,1025003,AUT,AUSTRIA,168.0,Hydro,1980.0,Verbund,1025003,1100248,ABWINDEN-ASTEN 4,VERBUND AG,19.1,1979.0,Luftenberg,OOE,EUROPE,EU
WRI1005149,ABWINDEN-ASTEN,48.248,14.4305,1025003,AUT,AUSTRIA,168.0,Hydro,1980.0,Verbund,1025003,1100249,ABWINDEN-ASTEN 5,VERBUND AG,19.1,1979.0,Luftenberg,OOE,EUROPE,EU
WRI1005149,ABWINDEN-ASTEN,48.248,14.4305,1025003,AUT,AUSTRIA,168.0,Hydro,1980.0,Verbund,1025003,1100250,ABWINDEN-ASTEN 6,VERBUND AG,19.1,1979.0,Luftenberg,OOE,EUROPE,EU
WRI1005149,ABWINDEN-ASTEN,48.248,14.4305,1025003,AUT,AUSTRIA,168.0,Hydro,1980.0,Verbund,1025003,1100251,ABWINDEN-ASTEN 7,VERBUND AG,19.5,1979.0,Luftenberg,OOE,EUROPE,EU
WRI1005149,ABWINDEN-ASTEN,48.248,14.4305,1025003,AUT,AUSTRIA,168.0,Hydro,1980.0,Verbund,1025003,1100252,ABWINDEN-ASTEN 8,VERBUND AG,19.5,1979.0,Luftenberg,OOE,EUROPE,EU
WRI1005149,ABWINDEN-ASTEN,48.248,14.4305,1025003,AUT,AUSTRIA,168.0,Hydro,1980.0,Verbund,1025003,1100253,ABWINDEN-ASTEN 9,VERBUND AG,19.5,1979.0,Luftenberg,OOE,EUROPE,EU
WRI1005150,ALTENMARKT,46.7667,15.55,1041613,AUT,AUSTRIA,26.0,Hydro,1960.0,Verbund,1041613,1162048,ALTENMARKT 1,VERBUND AG,25.0,1960.0,Altenmarkt bei St Gallen,STM,EUROPE,EU
WRI1005153,ARNSTEIN,47.0167,15.1667,1030361,AUT,AUSTRIA,30.0,Hydro,1925.0,Verbund,1030361,1102765,ARNSTEIN 1,VERBUND AG,11.0,1925.0,Gaisfeld,STM,EUROPE,EU
WRI1005153,ARNSTEIN,47.0167,15.1667,1030361,AUT,AUSTRIA,30.0,Hydro,1925.0,Verbund,1030361,1162289,ARNSTEIN 2,VERBUND AG,11.0,1925.0,Gaisfeld,STM,EUROPE,EU
WRI1005153,ARNSTEIN,47.0167,15.1667,1030361,AUT,AUSTRIA,30.0,Hydro,1925.0,Verbund,1030361,1162290,ARNSTEIN 3,VERBUND AG,11.0,1931.0,Gaisfeld,STM,EUROPE,EU
WRI1005154,ASCHACH,48.3853,14.023,1025005,AUT,AUSTRIA,287.0,Hydro,1964.0,Verbund,1025005,1102963,ASCHACH 1,VERBUND AG,66.9,1963.0,Aschach,OOE,EUROPE,EU
WRI1005154,ASCHACH,48.3853,14.023,1025005,AUT,AUSTRIA,287.0,Hydro,1964.0,Verbund,1025005,1102964,ASCHACH 2,VERBUND AG,66.9,1963.0,Aschach,OOE,EUROPE,EU
WRI1005154,ASCHACH,48.3853,14.023,1025005,AUT,AUSTRIA,287.0,Hydro,1964.0,Verbund,1025005,1102965,ASCHACH 3,VERBUND AG,66.5,1964.0,Aschach,OOE,EUROPE,EU
WRI1005154,ASCHACH,48.3853,14.023,1025005,AUT,AUSTRIA,287.0,Hydro,1964.0,Verbund,1025005,1102966,ASCHACH 4,VERBUND AG,66.5,1964.0,Aschach,OOE,EUROPE,EU
WRI1005160,DIONYSEN,47.4167,15.2833,1030365,AUT,AUSTRIA,16.0,Hydro,1949.0,Verbund,1030365,1112209,DIONYSEN 1,VERBUND AG,7.1,1944.0,Bruck,STM,EUROPE,EU
WRI1005160,DIONYSEN,47.4167,15.2833,1030365,AUT,AUSTRIA,16.0,Hydro,1949.0,Verbund,1030365,1112210,DIONYSEN 2,VERBUND AG,7.1,1950.0,Bruck,STM,EUROPE,EU
WRI1005160,DIONYSEN,47.4167,15.2833,1030365,AUT,AUSTRIA,16.0,Hydro,1949.0,Verbund,1030365,1190040,DIONYSEN 3,VERBUND AG,0.15,2001.0,Bruck,STM,EUROPE,EU
WRI1019146,DONAUSTADT,48.2,16.4633,1033341,AUT,AUSTRIA,395.0,Gas,2001.0,Wien Energie,1033341,1112490,DONAUSTADT 1,WIEN ENERGIE GMBH,162.0,1973.0,Wien,WIEN,EUROPE,EU
WRI1019146,DONAUSTADT,48.2,16.4633,1033341,AUT,AUSTRIA,395.0,Gas,2001.0,Wien Energie,1033341,1112491,DONAUSTADT 2,WIEN ENERGIE GMBH,162.0,1975.0,Wien,WIEN,EUROPE,EU
WRI1019146,DONAUSTADT,48.2,16.4633,1033341,AUT,AUSTRIA,395.0,Gas,2001.0,Wien Energie,1033341,1165135,DONAUSTADT 3,WIEN ENERGIE GMBH,395.0,2001.0,Wien,WIEN,EUROPE,EU
WRI1005165,ERZBACH,47.6,14.7333,1052507,AUT,AUSTRIA,1.0,Hydro,1986.0,Verbund,1052507,1177660,ERZBACH REBUILD 1,VERBUND AG,0.849,1983.0,Hieflau,STM,EUROPE,EU
WRI1005165,ERZBACH,47.6,14.7333,1052507,AUT,AUSTRIA,1.0,Hydro,1986.0,Verbund,1052507,1223004,ERZBACH REBUILD 2,VERBUND AG,0.507,1983.0,Hieflau,STM,EUROPE,EU
WRI1005166,FEISTRITZ-LUDMANNSDORF,46.5347,14.1712,1025023,AUT,AUSTRIA,88.0,Hydro,1968.0,Verbund,1025023,1114766,FEISTRITZ-LUDMANNSDORF 1,VERBUND AG,44.1,1968.0,Feistritz,KAE,EUROPE,EU
WRI1005166,FEISTRITZ-LUDMANNSDORF,46.5347,14.1712,1025023,AUT,AUSTRIA,88.0,Hydro,1968.0,Verbund,1025023,1114767,FEISTRITZ-LUDMANNSDORF 2,VERBUND AG,44.1,1968.0,Feistritz,KAE,EUROPE,EU
WRI1005168,FISCHING,47.1667,14.7333,1034180,AUT,AUSTRIA,22.0,Hydro,1994.0,Verbund,1034180,1115054,FISCHING 1,VERBUND AG,17.7,1994.0,Fisching,STM,EUROPE,EU
WRI1005168,FISCHING,47.1667,14.7333,1034180,AUT,AUSTRIA,22.0,Hydro,1994.0,Verbund,1034180,1177699,FISCHING 2,VERBUND AG,2.006,1995.0,Fisching,STM,EUROPE,EU
WRI1005169,FRIESACH,47.1667,15.3333,1030364,AUT,AUSTRIA,12.0,Hydro,1998.0,Verbund,1030364,1111968,FRIESACH 1,VERBUND AG,6.0,1998.0,Deutschfeistritz,STM,EUROPE,EU
WRI1005169,FRIESACH,47.1667,15.3333,1030364,AUT,AUSTRIA,12.0,Hydro,1998.0,Verbund,1030364,1111969,FRIESACH 2,VERBUND AG,6.0,1998.0,Deutschfeistritz,STM,EUROPE,EU
WRI1005170,FUNSINGAU,47.2354,12.0583,1031031,AUT,AUSTRIA,25.0,Hydro,1968.0,Verbund,1031031,1115861,FUNSINGAU 1,VERBUND AG,25.0,1968.0,Gerlos,TIR,EUROPE,EU
WRI1005171,GABERSDORF,46.7772,15.5842,1030366,AUT,AUSTRIA,14.0,Hydro,1974.0,Verbund,1030366,1116014,GABERSDORF 1,VERBUND AG,7.0,1972.0,Gabersdorf,STM,EUROPE,EU
WRI1005171,GABERSDORF,46.7772,15.5842,1030366,AUT,AUSTRIA,14.0,Hydro,1974.0,Verbund,1030366,1116015,GABERSDORF 2,VERBUND AG,7.0,1972.0,Gabersdorf,STM,EUROPE,EU
WRI1019129,GAMING,48.1766,16.4813,1033342,AUT,AUSTRIA,14.0,Hydro,1926.0,Wien Energie,1033342,1116146,GAMING 1,WIEN ENERGIE GMBH,2.1,1926.0,Wien,WIEN,EUROPE,EU
WRI1019129,GAMING,48.1766,16.4813,1033342,AUT,AUSTRIA,14.0,Hydro,1926.0,Wien Energie,1033342,1159919,GAMING 2,WIEN ENERGIE GMBH,2.1,1926.0,Wien,WIEN,EUROPE,EU
WRI1019129,GAMING,48.1766,16.4813,1033342,AUT,AUSTRIA,14.0,Hydro,1926.0,Wien Energie,1033342,1159918,GAMING 3,WIEN ENERGIE GMBH,5.5,1990.0,Wien,WIEN,EUROPE,EU
WRI1005174,GERLOS,47.2342,11.8997,1031032,AUT,AUSTRIA,200.0,Hydro,1949.0,Verbund,1031032,1116606,GERLOS-I NO 1,VERBUND AG,16.3,1949.0,Zell am Ziller,TIR,EUROPE,EU
WRI1005174,GERLOS,47.2342,11.8997,1031032,AUT,AUSTRIA,200.0,Hydro,1949.0,Verbund,1031032,1116607,GERLOS-I NO 2,VERBUND AG,16.3,1949.0,Zell am Ziller,TIR,EUROPE,EU
WRI1005174,GERLOS,47.2342,11.8997,1031032,AUT,AUSTRIA,200.0,Hydro,1949.0,Verbund,1031032,1116608,GERLOS-I NO 3,VERBUND AG,16.3,1949.0,Zell am Ziller,TIR,EUROPE,EU
WRI1005174,GERLOS,47.2342,11.8997,1031032,AUT,AUSTRIA,200.0,Hydro,1949.0,Verbund,1031032,1116609,GERLOS-I NO 4,VERBUND AG,16.3,1949.0,Zell am Ziller,TIR,EUROPE,EU
WRI1005174,GERLOS,47.2342,11.8997,1031032,AUT,AUSTRIA,200.0,Hydro,1949.0,Verbund,1031032,1192305,GERLOS-II NO 1,VERBUND AG,135.0,2007.0,Zell am Ziller,TIR,EUROPE,EU
WRI1005177,GRATKORN,47.1333,15.35,1107045,AUT,AUSTRIA,11.0,Hydro,,Verbund,1107045,1267515,GRATKORN 1,ENERGIE STEIERMARK AG,5.5,,Gratkorn,STM,EUROPE,EU
WRI1005177,GRATKORN,47.1333,15.35,1107045,AUT,AUSTRIA,11.0,Hydro,,Verbund,1107045,1267516,GRATKORN 2,ENERGIE STEIERMARK AG,5.5,,Gratkorn,STM,EUROPE,EU
WRI1005179,GREIFENSTEIN,48.3553,16.2424,1025007,AUT,AUSTRIA,293.0,Hydro,1985.0,Verbund,1025007,1117482,GREIFENSTEIN 1,VERBUND AG,34.7,1984.0,Stockerau,NOE,EUROPE,EU
WRI1005179,GREIFENSTEIN,48.3553,16.2424,1025007,AUT,AUSTRIA,293.0,Hydro,1985.0,Verbund,1025007,1117483,GREIFENSTEIN 2,VERBUND AG,34.7,1984.0,Stockerau,NOE,EUROPE,EU
WRI1005179,GREIFENSTEIN,48.3553,16.2424,1025007,AUT,AUSTRIA,293.0,Hydro,1985.0,Verbund,1025007,1117484,GREIFENSTEIN 3,VERBUND AG,34.7,1984.0,Stockerau,NOE,EUROPE,EU
WRI1005179,GREIFENSTEIN,48.3553,16.2424,1025007,AUT,AUSTRIA,293.0,Hydro,1985.0,Verbund,1025007,1117485,GREIFENSTEIN 4,VERBUND AG,34.7,1984.0,Stockerau,NOE,EUROPE,EU
WRI1005179,GREIFENSTEIN,48.3553,16.2424,1025007,AUT,AUSTRIA,293.0,Hydro,1985.0,Verbund,1025007,1117486,GREIFENSTEIN 5,VERBUND AG,34.7,1984.0,Stockerau,NOE,EUROPE,EU
WRI1005179,GREIFENSTEIN,48.3553,16.2424,1025007,AUT,AUSTRIA,293.0,Hydro,1985.0,Verbund,1025007,1117487,GREIFENSTEIN 6,VERBUND AG,35.0,1984.0,Stockerau,NOE,EUROPE,EU
WRI1005179,GREIFENSTEIN,48.3553,16.2424,1025007,AUT,AUSTRIA,293.0,Hydro,1985.0,Verbund,1025007,1117488,GREIFENSTEIN 7,VERBUND AG,35.0,1984.0,Stockerau,NOE,EUROPE,EU
WRI1005179,GREIFENSTEIN,48.3553,16.2424,1025007,AUT,AUSTRIA,293.0,Hydro,1985.0,Verbund,1025007,1117489,GREIFENSTEIN 8,VERBUND AG,35.0,1984.0,Stockerau,NOE,EUROPE,EU
WRI1005179,GREIFENSTEIN,48.3553,16.2424,1025007,AUT,AUSTRIA,293.0,Hydro,1985.0,Verbund,1025007,1117490,GREIFENSTEIN 9,VERBUND AG,32.6,1985.0,Stockerau,NOE,EUROPE,EU
WRI1005185,HIEFLAU,47.6,14.7333,1030369,AUT,AUSTRIA,63.0,Hydro,,Verbund,1030369,1119300,HIEFLAU 1,VERBUND AG,19.43,1955.0,Hieflau - Leoben,STM,EUROPE,EU
WRI1005185,HIEFLAU,47.6,14.7333,1030369,AUT,AUSTRIA,63.0,Hydro,,Verbund,1030369,1119301,HIEFLAU 2,VERBUND AG,19.43,1955.0,Hieflau - Leoben,STM,EUROPE,EU
WRI1005185,HIEFLAU,47.6,14.7333,1030369,AUT,AUSTRIA,63.0,Hydro,,Verbund,1030369,1177659,HIEFLAU 3,VERBUND AG,19.43,1965.0,Hieflau - Leoben,STM,EUROPE,EU
WRI1005193,KELLERBERG,46.67,13.6886,1025026,AUT,AUSTRIA,25.0,Hydro,1985.0,Verbund,1025026,1124643,KELLERBERG 1,VERBUND AG,12.5,1985.0,Kellerberg,KAE,EUROPE,EU
WRI1005193,KELLERBERG,46.67,13.6886,1025026,AUT,AUSTRIA,25.0,Hydro,1985.0,Verbund,1025026,1124644,KELLERBERG 2,VERBUND AG,12.5,1985.0,Kellerberg,KAE,EUROPE,EU
WRI1005194,KLAMMSEE,47.2591,12.7389,1060066,AUT,AUSTRIA,1.0,Hydro,1947.0,Verbund,1060066,1123894,KLAMMSEE 1,VERBUND AG,0.25,1946.0,Kaprun,SBG,EUROPE,EU
WRI1005194,KLAMMSEE,47.2591,12.7389,1060066,AUT,AUSTRIA,1.0,Hydro,1947.0,Verbund,1060066,1123895,KLAMMSEE 2,VERBUND AG,0.25,1946.0,Kaprun,SBG,EUROPE,EU
WRI1005195,KLAUS,47.8314,14.1572,1016512,AUT,AUSTRIA,20.0,Hydro,1975.0,Verbund,1016512,1125511,KLAUS 1,ENNSKRAFTWERKE AG,14.5,1975.0,Klaus,OOE,EUROPE,EU
WRI1005195,KLAUS,47.8314,14.1572,1016512,AUT,AUSTRIA,20.0,Hydro,1975.0,Verbund,1016512,1125512,KLAUS RW 1,ENNSKRAFTWERKE AG,3.716,1975.0,Klaus,OOE,EUROPE,EU
WRI1005197,KREUZBERGMAUT,47.4412,13.2108,1031398,AUT,AUSTRIA,18.0,Hydro,1996.0,Verbund,1031398,1126546,KREUZBERGMAUT 1,SALZBURG AG FUR ENERGIE,9.31,1996.0,Bischofshofen,SBG,EUROPE,EU
WRI1005197,KREUZBERGMAUT,47.4412,13.2108,1031398,AUT,AUSTRIA,18.0,Hydro,1996.0,Verbund,1031398,1126547,KREUZBERGMAUT 2,SALZBURG AG FUR ENERGIE,9.31,1996.0,Bischofshofen,SBG,EUROPE,EU
WRI1005199,KRIPPAU,47.6833,14.7,1030371,AUT,AUSTRIA,30.0,Hydro,1965.0,Verbund,1030371,1126563,KRIPPAU 1,VERBUND AG,24.0,1965.0,Altenmarkt,STM,EUROPE,EU
WRI1005200,LANDL,47.65,14.7167,1030373,AUT,AUSTRIA,25.0,Hydro,1967.0,Verbund,1030373,1128082,LANDL 1,VERBUND AG,21.35,1968.0,Kirchenlandl,STM,EUROPE,EU
WRI1005201,LAUFNITZDORF,47.3,15.3167,1030374,AUT,AUSTRIA,18.0,Hydro,1931.0,Verbund,1030374,1128367,LAUFNITZDORF 1,VERBUND AG,8.1,1933.0,Frohnleiten,STM,EUROPE,EU
WRI1005201,LAUFNITZDORF,47.3,15.3167,1030374,AUT,AUSTRIA,18.0,Hydro,1931.0,Verbund,1030374,1162324,LAUFNITZDORF 2,VERBUND AG,8.1,1933.0,Frohnleiten,STM,EUROPE,EU
WRI1005203,LEBRING,46.8522,15.5383,1030356,AUT,AUSTRIA,20.0,Hydro,1988.0,Verbund,1030356,1128612,LEBRING-I NO 1,VERBUND AG,0.45,1903.0,Lebring,STM,EUROPE,EU
WRI1005203,LEBRING,46.8522,15.5383,1030356,AUT,AUSTRIA,20.0,Hydro,1988.0,Verbund,1030356,1128613,LEBRING-I NO 2,VERBUND AG,0.45,1903.0,Lebring,STM,EUROPE,EU
WRI1005203,LEBRING,46.8522,15.5383,1030356,AUT,AUSTRIA,20.0,Hydro,1988.0,Verbund,1030356,1128614,LEBRING-I NO 3,VERBUND AG,0.45,1903.0,Lebring,STM,EUROPE,EU
WRI1005203,LEBRING,46.8522,15.5383,1030356,AUT,AUSTRIA,20.0,Hydro,1988.0,Verbund,1030356,1128615,LEBRING-I NO 4,VERBUND AG,0.45,1903.0,Lebring,STM,EUROPE,EU
WRI1005203,LEBRING,46.8522,15.5383,1030356,AUT,AUSTRIA,20.0,Hydro,1988.0,Verbund,1030356,1128616,LEBRING-II NO 1,VERBUND AG,10.0,1988.0,Lebring,STM,EUROPE,EU
WRI1005203,LEBRING,46.8522,15.5383,1030356,AUT,AUSTRIA,20.0,Hydro,1988.0,Verbund,1030356,1128617,LEBRING-II NO 2,VERBUND AG,10.0,1988.0,Lebring,STM,EUROPE,EU
WRI1005205,LOSENSTEIN,47.9243,14.4367,1016513,AUT,AUSTRIA,39.0,Hydro,1962.0,Verbund,1016513,1129779,LOSENSTEIN 1,ENNSKRAFTWERKE AG,19.7,1962.0,Losenstein,OOE,EUROPE,EU
WRI1005205,LOSENSTEIN,47.9243,14.4367,1016513,AUT,AUSTRIA,39.0,Hydro,1962.0,Verbund,1016513,1129780,LOSENSTEIN 2,ENNSKRAFTWERKE AG,19.7,1962.0,Losenstein,OOE,EUROPE,EU
WRI1005209,MANDLING,47.4,13.5667,1030375,AUT,AUSTRIA,6.0,Hydro,1985.0,Verbund,1030375,1131156,MANDLING 1,VERBUND AG,6.0,1984.0,Mandling,STM,EUROPE,EU
WRI1005211,MELK,48.2232,15.3042,1025008,AUT,AUSTRIA,187.0,Hydro,1982.0,Verbund,1025008,1132348,MELK 1,VERBUND AG,20.78,1982.0,Melk,NOE,EUROPE,EU
WRI1005211,MELK,48.2232,15.3042,1025008,AUT,AUSTRIA,187.0,Hydro,1982.0,Verbund,1025008,1132349,MELK 2,VERBUND AG,20.78,1982.0,Melk,NOE,EUROPE,EU
WRI1005211,MELK,48.2232,15.3042,1025008,AUT,AUSTRIA,187.0,Hydro,1982.0,Verbund,1025008,1132350,MELK 3,VERBUND AG,20.78,1982.0,Melk,NOE,EUROPE,EU
WRI1005211,MELK,48.2232,15.3042,1025008,AUT,AUSTRIA,187.0,Hydro,1982.0,Verbund,1025008,1132351,MELK 4,VERBUND AG,20.78,1982.0,Melk,NOE,EUROPE,EU
WRI1005211,MELK,48.2232,15.3042,1025008,AUT,AUSTRIA,187.0,Hydro,1982.0,Verbund,1025008,1132352,MELK 5,VERBUND AG,20.78,1982.0,Melk,NOE,EUROPE,EU
WRI1005211,MELK,48.2232,15.3042,1025008,AUT,AUSTRIA,187.0,Hydro,1982.0,Verbund,1025008,1132353,MELK 6,VERBUND AG,20.78,1982.0,Melk,NOE,EUROPE,EU
WRI1005211,MELK,48.2232,15.3042,1025008,AUT,AUSTRIA,187.0,Hydro,1982.0,Verbund,1025008,1132354,MELK 7,VERBUND AG,20.78,1982.0,Melk,NOE,EUROPE,EU
WRI1005211,MELK,48.2232,15.3042,1025008,AUT,AUSTRIA,187.0,Hydro,1982.0,Verbund,1025008,1132355,MELK 8,VERBUND AG,20.78,1982.0,Melk,NOE,EUROPE,EU
WRI1005211,MELK,48.2232,15.3042,1025008,AUT,AUSTRIA,187.0,Hydro,1982.0,Verbund,1025008,1132356,MELK 9,VERBUND AG,20.78,1982.0,Melk,NOE,EUROPE,EU
WRI1005215,NIKLAI,46.8167,13.3167,1060065,AUT,AUSTRIA,2.0,Hydro,1960.0,Verbund,1060065,1188771,NIKLAI 1,VERBUND AG,1.133,1960.0,Feistritz,KAE,EUROPE,EU
WRI1005215,NIKLAI,46.8167,13.3167,1060065,AUT,AUSTRIA,2.0,Hydro,1960.0,Verbund,1060065,1188772,NIKLAI 2,VERBUND AG,0.504,1960.0,Feistritz,KAE,EUROPE,EU
WRI1005218,OBERVOGAU,46.745,15.5847,1030378,AUT,AUSTRIA,13.0,Hydro,1978.0,Verbund,1030378,1137032,OBERVOGAU 1,VERBUND AG,6.5,1977.0,Obervogau,STM,EUROPE,EU
WRI1005218,OBERVOGAU,46.745,15.5847,1030378,AUT,AUSTRIA,13.0,Hydro,1978.0,Verbund,1030378,1137033,OBERVOGAU 2,VERBUND AG,6.5,1977.0,Obervogau,STM,EUROPE,EU
WRI1005219,OTTENSHEIM-WILHERING,48.3166,14.1512,1025009,AUT,AUSTRIA,179.0,Hydro,1975.0,Verbund,1025009,1138175,OTTENSHEIM-WILHERING 1,VERBUND AG,19.9,1974.0,Wilhering,OOE,EUROPE,EU
WRI1005219,OTTENSHEIM-WILHERING,48.3166,14.1512,1025009,AUT,AUSTRIA,179.0,Hydro,1975.0,Verbund,1025009,1138176,OTTENSHEIM-WILHERING 2,VERBUND AG,19.9,1974.0,Wilhering,OOE,EUROPE,EU
WRI1005219,OTTENSHEIM-WILHERING,48.3166,14.1512,1025009,AUT,AUSTRIA,179.0,Hydro,1975.0,Verbund,1025009,1138177,OTTENSHEIM-WILHERING 3,VERBUND AG,19.9,1974.0,Wilhering,OOE,EUROPE,EU
WRI1005219,OTTENSHEIM-WILHERING,48.3166,14.1512,1025009,AUT,AUSTRIA,179.0,Hydro,1975.0,Verbund,1025009,1138178,OTTENSHEIM-WILHERING 4,VERBUND AG,19.9,1974.0,Wilhering,OOE,EUROPE,EU
WRI1005219,OTTENSHEIM-WILHERING,48.3166,14.1512,1025009,AUT,AUSTRIA,179.0,Hydro,1975.0,Verbund,1025009,1138179,OTTENSHEIM-WILHERING 5,VERBUND AG,19.9,1974.0,Wilhering,OOE,EUROPE,EU
WRI1005219,OTTENSHEIM-WILHERING,48.3166,14.1512,1025009,AUT,AUSTRIA,179.0,Hydro,1975.0,Verbund,1025009,1138180,OTTENSHEIM-WILHERING 6,VERBUND AG,19.9,1974.0,Wilhering,OOE,EUROPE,EU
WRI1005219,OTTENSHEIM-WILHERING,48.3166,14.1512,1025009,AUT,AUSTRIA,179.0,Hydro,1975.0,Verbund,1025009,1138181,OTTENSHEIM-WILHERING 7,VERBUND AG,19.9,1974.0,Wilhering,OOE,EUROPE,EU
WRI1005219,OTTENSHEIM-WILHERING,48.3166,14.1512,1025009,AUT,AUSTRIA,179.0,Hydro,1975.0,Verbund,1025009,1138182,OTTENSHEIM-WILHERING 8,VERBUND AG,19.9,1974.0,Wilhering,OOE,EUROPE,EU
WRI1005219,OTTENSHEIM-WILHERING,48.3166,14.1512,1025009,AUT,AUSTRIA,179.0,Hydro,1975.0,Verbund,1025009,1138183,OTTENSHEIM-WILHERING 9,VERBUND AG,19.9,1974.0,Wilhering,OOE,EUROPE,EU
WRI1005222,PATERNION,46.7209,13.6453,1025031,AUT,AUSTRIA,24.0,Hydro,1988.0,Verbund,1025031,1139081,PATERNION 1,VERBUND AG,12.0,1988.0,Paternion,KAE,EUROPE,EU
WRI1005222,PATERNION,46.7209,13.6453,1025031,AUT,AUSTRIA,24.0,Hydro,1988.0,Verbund,1025031,1139082,PATERNION 2,VERBUND AG,12.0,1988.0,Paternion,KAE,EUROPE,EU
WRI1005223,PEGGAU,47.2,15.35,1030357,AUT,AUSTRIA,13.0,Hydro,1965.0,Verbund,1030357,1139308,PEGGAU 1,VERBUND AG,6.5,1965.0,Deutschfeistritz,STM,EUROPE,EU
WRI1005223,PEGGAU,47.2,15.35,1030357,AUT,AUSTRIA,13.0,Hydro,1965.0,Verbund,1030357,1139309,PEGGAU 2,VERBUND AG,6.5,1965.0,Deutschfeistritz,STM,EUROPE,EU
WRI1005225,PICHLERN,47.65,13.6667,1060073,AUT,AUSTRIA,2.0,Hydro,2005.0,Verbund,1060073,1188775,PICHLERN 1,ENNSKRAFTWERKE AG,0.25,1928.0,Neuzeug,OOE,EUROPE,EU
WRI1005225,PICHLERN,47.65,13.6667,1060073,AUT,AUSTRIA,2.0,Hydro,2005.0,Verbund,1060073,1188776,PICHLERN 2,ENNSKRAFTWERKE AG,0.25,1970.0,Neuzeug,OOE,EUROPE,EU
WRI1005225,PICHLERN,47.65,13.6667,1060073,AUT,AUSTRIA,2.0,Hydro,2005.0,Verbund,1060073,1188777,PICHLERN 3,ENNSKRAFTWERKE AG,0.25,1970.0,Neuzeug,OOE,EUROPE,EU
WRI1005225,PICHLERN,47.65,13.6667,1060073,AUT,AUSTRIA,2.0,Hydro,2005.0,Verbund,1060073,1196347,PICHLERN REBUILD 1,ENNSKRAFTWERKE AG,1.322,2005.0,Neuzeug,OOE,EUROPE,EU
WRI1005225,PICHLERN,47.65,13.6667,1060073,AUT,AUSTRIA,2.0,Hydro,2005.0,Verbund,1060073,1196348,PICHLERN REBUILD 2,ENNSKRAFTWERKE AG,1.322,2005.0,Neuzeug,OOE,EUROPE,EU
WRI1005231,RETZNEI,46.7333,15.5667,1052547,AUT,AUSTRIA,1.0,Hydro,1992.0,Verbund,1052547,1177702,RETZNEI 1,VERBUND AG,0.9,1992.0,Retznei,STM,EUROPE,EU
WRI1005233,ROSENAU,48.489,14.6288,1016515,AUT,AUSTRIA,34.0,Hydro,1953.0,Verbund,1016515,1144023,ROSENAU 1,ENNSKRAFTWERKE AG,14.2,1953.0,Garsten,OOE,EUROPE,EU
WRI1005233,ROSENAU,48.489,14.6288,1016515,AUT,AUSTRIA,34.0,Hydro,1953.0,Verbund,1016515,1144024,ROSENAU 2,ENNSKRAFTWERKE AG,14.2,1953.0,Garsten,OOE,EUROPE,EU
